SetID,Number,Variant,YearFrom,Category,Theme,ThemeGroup,Subtheme,SetName,Image,ImageFilename,USRetailPrice,UKRetailPrice,CARetailPrice,DERetailPrice,USDateAdded,USDateRemoved,Pieces,Minifigs,MinifigNumbers,PackagingType,Availability,USItemNumber,EUItemNumber,EAN,UPC,Width,Height,Depth,Weight,ModelDimension1,ModelDimension2,ModelDimension3,AgeMin,AgeMax,OwnCount,WantCount,InstructionsCount,AdditionalImageCount,Released,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,Designers,LaunchDate,ExitDate,Own,Want,QtyOwned,QtyOwnedNew,QtyOwnedUsed,QtyWanted,WantedPriority,,Flag2,Flag3,Flag4,Flag5,Flag6,Flag7,Flag8,UserNotes
"51998","5009948","1","2025","Gear","Gear","Miscellaneous","Clothing / Nike","Nike x LEGO Collection Cropped T Shirt","X","5009948-1","35","19.99","40","24.99","02/09/2025 00:00:00","04/05/2026 00:00:00","","","","{Not specified}","LEGO exclusive","6616976","6616976","","198481983728","","","","","","","","","","8","8","0","3","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52001","5009949","1","2025","Gear","Gear","Miscellaneous","Clothing / Nike","Nike x LEGO Collection Jacket","X","5009949-1","120","89.99","140","109.99","02/09/2025 00:00:00","04/05/2026 00:00:00","","","","{Not specified}","LEGO exclusive","6616982","6616982","","198484327802","","","","","","","","","","7","12","0","6","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52000","5009950","1","2025","Gear","Gear","Miscellaneous","Clothing / Nike","Nike Dunk Low x LEGO Collection – Big Kids Shoes","X","5009950-1","120","79.99","140","104.99","02/09/2025 00:00:00","08/03/2026 00:00:00","","","","Box","LEGO exclusive","6616986","6616986","","198486165969","","","","","","","","","","6","17","0","8","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"51999","5009951","1","2025","Gear","Gear","Miscellaneous","Clothing / Nike","Nike Dunk Low x LEGO Collection – Little Kids Shoes","X","5009951-1","105","59.99","125","79.99","02/09/2025 00:00:00","29/01/2026 00:00:00","","","","Box","LEGO exclusive","6617093","6617093","","198483525384","","","","","","","","","","4","6","0","9","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52002","5009953","1","2025","Gear","Gear","Miscellaneous","Clothing / Nike","Nike x LEGO Collection Gathered Hair Ties (2 Pack)","X","5009953-1","18","17.99","","19.99","02/09/2025 00:00:00","14/01/2026 00:00:00","","","","{Not specified}","LEGO exclusive","6617120","6617120","","887791813770","","","","","","","","","","7","12","0","1","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52106","5009954","1","2025","Gear","Gear","Miscellaneous","Clothing","Kids Christmas Long Sleeve T Shirt Dark Green","","","","21.99","","25","","","","","","{Not specified}","{Not specified}","","6617008","5700068523552","","","","","","","","","","","3","5","0","4","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52127","5009955","1","2025","Gear","Gear","Miscellaneous","Clothing","Kids Christmas Long Sleeve T Shirt Dark Green","","","29.99","","","","11/10/2025 00:00:00","19/02/2026 00:00:00","","","","{Not specified}","{Not specified}","6617015","","5700068523620","","","","","","","","","","","3","4","0","0","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52103","5009956","1","2025","Gear","Gear","Miscellaneous","Clothing","Kids Christmas Pajamas – Off White","X","5009956-1","","29.99","","35","","","","","","{Not specified}","{Not specified}","","6617018","5701586372196","","","","","","","","","","","4","6","0","4","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52130","5009957","1","2025","Gear","Gear","Miscellaneous","Clothing","Kids Christmas Pajamas – Off White","X","5009957-1","37.99","","","","11/10/2025 00:00:00","04/05/2026 00:00:00","","","","{Not specified}","{Not specified}","6617026","","5700068527093","","","","","","","","","","","3","6","0","0","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52102","5009958","1","2025","Gear","Gear","Miscellaneous","Clothing","Adults Christmas Pajamas – Off White","X","5009958-1","","42.99","","50","","","","","","{Not specified}","{Not specified}","","6617028","5700068527642","","","","","","","","","","","8","7","0","4","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52129","5009959","1","2025","Gear","Gear","Miscellaneous","Clothing","Adults Christmas Pajamas – Off White","X","5009959-1","54.99","","","","11/10/2025 00:00:00","04/05/2026 00:00:00","","","","{Not specified}","{Not specified}","6617036","","5700068527758","","","","","","","","","","","8","6","0","0","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52104","5009960","1","2025","Gear","Gear","Miscellaneous","Clothing","Adults Christmas Sweatshirt Dark Blue","X","5009960-1","","42.99","","50","","","","","","{Not specified}","{Not specified}","","6617041","5700068525556","","","","","","","","","","","26","25","0","2","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52131","5009961","1","2025","Gear","Gear","Miscellaneous","Clothing","Adults Christmas Sweatshirt Dark Blue","","","54.99","","","","11/10/2025 00:00:00","24/02/2026 00:00:00","","","","{Not specified}","{Not specified}","6617049","","5700068525693","","","","","","","","","","","7","6","0","0","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52105","5009962","1","2025","Gear","Gear","Miscellaneous","Clothing","Adults Christmas Sweatshirt Red","X","5009962-1","","34.99","","40","","","","","","{Not specified}","{Not specified}","","6617053","5700068525341","","","","","","","","","","","20","8","0","2","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52128","5009963","1","2025","Gear","Gear","Miscellaneous","Clothing","Adults Christmas Sweatshirt Red","X","5009963-1","44.99","","","","11/10/2025 00:00:00","20/04/2026 00:00:00","","","","{Not specified}","{Not specified}","6617061","","5700068525419","","","","","","","","","","","8","9","0","0","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52332","5009964","1","2025","Gear","Gear","Miscellaneous","Stationery","Creativity Set – Botanicals","X","5009964-1","","26.99","","29.99","","","","","","{Not specified}","{Not specified}","","6617983","4895028538705","","","","","","","","","","","6","13","0","8","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"52023","5010010","1","2025","Gear","Gear","Miscellaneous","Posters","LEGO Batman Rogues Gallery Posters","X","5010010-1","","","","","","","","","","{Not specified}","LEGO exclusive","","","5060093911091","","31","40.5","0.2","","","","","6","","81","31","0","0","X","0","","","","09/09/2025 00:00:00","","X","","1","1","0","0","1","","","","","","","","",""
"52138","5010015","1","2025","Gear","Gear","Miscellaneous","Sports","Nike x LEGO Collection Basketball","X","5010015-1","50","49.99","","54.99","12/10/2025 00:00:00","17/04/2026 00:00:00","","","","{Not specified}","{Not specified}","6624347","6624347","","887791813817","","","","","","","","","","14","22","0","2","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52144","5010016","1","2025","Gear","Gear","Miscellaneous","Clothing / Nike","Nike x LEGO® Collection Gathered Hair Ties (2 Pack)","X","5010016-1","18","17.99","","19.99","12/10/2025 00:00:00","23/11/2025 00:00:00","","","","{Not specified}","{Not specified}","6624351","6624351","","887791813787","","","","","","","","","","6","7","0","2","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52291","5010018","1","2025","Gear","Gear","Miscellaneous","Games","Card Game Set","X","5010018-1","","","","","","","","","","Box","LEGO exclusive","","","","","","","","","","","","6","","188","28","0","2","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52015","5010030","1","2025","Gear","Gear","Miscellaneous","Posters","UCS Death Star Poster","X","5010030-1","","","","","","","","","","Other","LEGO exclusive","","","","","","","","","59","80","","14","","170","39","0","2","X","0","","","","01/10/2025 00:00:00","","X","","1","1","0","0","1","","","","","","","","",""
"52140","5010034","1","2025","Gear","Gear","Miscellaneous","Clothing / Nike","Nike x LEGO® Collection Everyday Essentials Crew Socks","X","5010034-1","24","17.99","28","19.99","12/10/2025 00:00:00","26/02/2026 00:00:00","","","","{Not specified}","{Not specified}","6629859","6629860","","198481882069","","","","","","","","","","8","9","0","3","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52143","5010035","1","2025","Gear","Gear","Miscellaneous","Bags","Nike x LEGO® Collection Heritage Backpack","X","5010035-1","47","39.99","55","42.99","12/10/2025 00:00:00","16/03/2026 00:00:00","","","","{Not specified}","{Not specified}","6629861","6629861","","198481882953","","","","","","","","","","6","8","0","5","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52137","5010036","1","2025","Gear","Gear","Miscellaneous","Clothing / Nike","Nike x LEGO® Collection Peak Beanie","X","5010036-1","35","22.99","40","27.99","12/10/2025 00:00:00","11/11/2025 00:00:00","","","","{Not specified}","{Not specified}","6629862","6629862","","198486707916","","","","","","","","","","6","14","0","3","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52139","5010037","1","2025","Gear","Gear","Miscellaneous","Clothing / Nike","NIKE x LEGO® Collection T Shirt","X","5010037-1","32","24.99","38","29.99","12/10/2025 00:00:00","26/04/2026 00:00:00","","","","{Not specified}","{Not specified}","6629865","6629865","","198486860833","","","","","","","","","","6","7","0","6","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52136","5010038","1","2025","Gear","Gear","Miscellaneous","Clothing / Nike","Nike x LEGO® Collection Pullover Hoodie","X","5010038-1","60","49.99","70","59.99","12/10/2025 00:00:00","28/03/2026 00:00:00","","","","{Not specified}","{Not specified}","6629869","6629869","","198484316899","","","","","","","","","","7","7","0","6","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52141","5010039","1","2025","Gear","Gear","Miscellaneous","Clothing / Nike","Nike x LEGO® Collection Cropped T Shirt","X","5010039-1","35","19.99","40","24.99","12/10/2025 00:00:00","04/05/2026 00:00:00","","","","{Not specified}","{Not specified}","6629873","6629873","","198482194307","","","","","","","","","","3","7","0","4","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52134","5010040","1","2025","Gear","Gear","Miscellaneous","Clothing / Nike","Nike x LEGO® Collection Logo T Shirt","X","5010040-1","35","24.99","40","29.99","12/10/2025 00:00:00","04/05/2026 00:00:00","","","","{Not specified}","{Not specified}","6629879","6629879","","198486136167","","","","","","","","","","5","7","0","6","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52142","5010041","1","2025","Gear","Gear","Miscellaneous","Clothing / Nike","Nike x LEGO® Dri FIT Jersey","X","5010041-1","55","44.99","65","54.99","12/10/2025 00:00:00","04/05/2026 00:00:00","","","","{Not specified}","{Not specified}","6629883","6629883","","198484315700","","","","","","","","","","5","9","0","6","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52133","5010042","1","2025","Gear","Gear","Miscellaneous","Clothing / Nike","Nike x LEGO® Collection Cargo Pants","X","5010042-1","60","49.99","70","59.99","12/10/2025 00:00:00","04/05/2026 00:00:00","","","","{Not specified}","{Not specified}","6629888","6629888","","198484320186","","","","","","","","","","4","8","0","6","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52135","5010043","1","2025","Gear","Gear","Miscellaneous","Clothing / Nike","Nike x LEGO® Collection Dri FIT Crossover Shorts","X","5010043-1","48","29.99","55","34.99","12/10/2025 00:00:00","04/05/2026 00:00:00","","","","{Not specified}","{Not specified}","6629895","6629895","","198484316202","","","","","","","","","","4","9","0","6","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52146","5010044","1","2025","Gear","Gear","Miscellaneous","Clothing / Nike","Nike G T Cut 3 x LEGO® Collection – Little Kids Shoes","X","5010044-1","97","","110","","12/10/2025 00:00:00","22/03/2026 00:00:00","","","","{Not specified}","{Not specified}","6629898","","","198487259032","","","","","","","","","","3","7","0","8","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52145","5010045","1","2025","Gear","Gear","Miscellaneous","Clothing / Nike","Nike G T Cut 3 x LEGO® Collection – Big Kids Shoes","X","5010045-1","117","","135","","12/10/2025 00:00:00","18/03/2026 00:00:00","","","","{Not specified}","{Not specified}","6629908","","","198487260250","","","","","","","","","","4","8","0","7","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52175","5010046","1","2025","Gear","Gear","Miscellaneous","Clothing","Nike Dunk Low x LEGO Collection – Little Kids Shoes","X","5010046-1","107","59.99","125","79.99","26/10/2025 00:00:00","12/02/2026 00:00:00","","","","Box","LEGO exclusive","6629921","6629921","","198487261615","","","","","","","","","","5","8","0","9","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52176","5010047","1","2025","Gear","Gear","Miscellaneous","Clothing","Nike Dunk Low x LEGO Collection – Big Kids Shoes","X","5010047-1","127","79.99","145","104.99","26/10/2025 00:00:00","20/04/2026 00:00:00","","","","Box","LEGO exclusive","6629932","6629932","","198487261790","","","","","","","","","","5","9","0","11","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52276","5010048","1","2025","Gear","Gear","Miscellaneous","Clothing / Nike","Nike Hustle D 12 x LEGO Collection – Little Kids Shoes","X","5010048-1","82","54.99","90","69.99","17/11/2025 00:00:00","04/05/2026 00:00:00","","","","{Not specified}","{Not specified}","6629941","6629941","","198486343879","","","","","","","","","","3","5","0","0","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52277","5010049","1","2025","Gear","Gear","Miscellaneous","Clothing / Nike","Nike Hustle D 12 x LEGO Collection – Big Kids Shoes","X","5010049-1","87","54.99","100","74.99","17/11/2025 00:00:00","15/03/2026 00:00:00","","","","{Not specified}","{Not specified}","6629952","6629952","","198486340113","","","","","","","","","","4","6","0","0","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52302","5010050","1","2025","Gear","Gear","Miscellaneous","Clothing","Nike Dunk Low x LEGO Collection – Little Kids Shoes","X","5010050-1","107","59.99","125","79.99","29/11/2025 00:00:00","20/04/2026 00:00:00","","","","{Not specified}","{Not specified}","6629961","6629961","","198487641752","","","","","","","","","","3","7","0","10","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52301","5010051","1","2025","Gear","Gear","Miscellaneous","Clothing","Nike Dunk Low x LEGO Collection – Big Kids Shoes","X","5010051-1","122","79.99","140","104.99","29/11/2025 00:00:00","28/03/2026 00:00:00","","","","{Not specified}","{Not specified}","6629972","6629972","","198486173346","","","","","","","","","","3","8","0","11","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52328","5010106","1","2025","Gear","Gear","Miscellaneous","Housewares","Shelf Red","X","5010106-1","34.99","29.99","44.99","34.99","30/12/2025 00:00:00","04/05/2026 00:00:00","","","","Box","{Not specified}","6639385","6639385","5711938246693","","38.5","15","2.2","","","","","5","","8","35","0","6","X","0","","","","30/12/2025 00:00:00","","X","","1","1","0","0","1","","","","","","","","",""
"52327","5010107","1","2025","Gear","Gear","Miscellaneous","Housewares","Shelf Blue","X","5010107-1","34.99","29.99","44.99","34.99","30/12/2025 00:00:00","04/05/2026 00:00:00","","","","Box","{Not specified}","6639386","6639386","5711938246686","","38.5","15","2.2","","","","","5","","7","36","0","6","X","0","","","","30/12/2025 00:00:00","","X","","1","1","0","0","1","","","","","","","","",""
"52462","5010355","1","2025","Gear","Gear","Miscellaneous","Games","Recreate Activity Cards: Space","X","5010355-1","9.99","8.99","","9.99","25/04/2026 00:00:00","04/05/2026 00:00:00","","","","Box","Retail - limited","6651344","6651344","9788325348656","","9","21","2.2","0.125","","","","6","","16","13","0","6","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"52458","5010356","1","2025","Gear","Gear","Miscellaneous","Games","Recreate Activity Cards Animals","X","5010356-1","9.99","8.99","","9.99","","","","","","Box","Retail - limited","","6651345","9788325348724","","9","21","2.2","0.136","","","","6","","19","10","0","6","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"52456","5010357","1","2025","Gear","Gear","Miscellaneous","Games","Recreate Activity Cards: Magic","X","5010357-1","9.99","8.99","","9.99","25/04/2026 00:00:00","04/05/2026 00:00:00","","","","Box","Retail - limited","6651346","6651346","9788325348663","","9","21","2.2","0.14","","","","6","","10","15","0","6","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"52459","5010358","1","2025","Gear","Gear","Miscellaneous","Games","Recreate Activity Cards: Castle","X","5010358-1","9.99","8.99","","9.99","25/04/2026 00:00:00","04/05/2026 00:00:00","","","","Box","Retail - limited","6651347","6651347","9788325348687","","9","21","2.2","0.135","","","","6","","10","18","0","6","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"52457","5010359","1","2025","Gear","Gear","Miscellaneous","Games","Recreate Activity Cards: Tech","X","5010359-1","9.99","8.99","","9.99","25/04/2026 00:00:00","04/05/2026 00:00:00","","","","Box","Retail - limited","6651348","6651348","9788325348694","","9","21","2.2","0.14","","","","6","","12","16","0","6","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"52460","5010360","1","2025","Gear","Gear","Miscellaneous","Games","Recreate Activity Cards: Pets","X","5010360-1","9.99","8.99","","9.99","25/04/2026 00:00:00","04/05/2026 00:00:00","","","","Box","Retail - limited","6651349","6651349","9788325348717","","9","21","2.2","0.159","","","","6","","13","13","0","1","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"52461","5010361","1","2025","Gear","Gear","Miscellaneous","Games","Recreate Activity Cards: Ninja Adventures","X","5010361-1","9.99","8.99","","9.99","25/04/2026 00:00:00","04/05/2026 00:00:00","","","","Box","Retail - limited","6651350","6651350","9788325348700","","9","21","2.2","0.14","","","","6","","16","21","0","1","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"51277","6594064","1","2025","Gear","Gear","Miscellaneous","Posters","The Lord of the Rings: Trio Art Print","X","LOTR-ARTPRINT-1","","","","","","","","","","{Not specified}","Promotional","","6594064","","","","","","","","","","","","227","108","0","0","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52270","6594065","1","2025","Gear","Gear","Miscellaneous","Miscellaneous","Grogu Paper Headband","X","6594065-1","","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","","","","31","10","0","0","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"51394","6594066","1","2025","Gear","Gear","Miscellaneous","Miscellaneous","Greetings From Kamino Postcard","X","6594066-1","","","","","","","","","","{Not specified}","Promotional","","","","","20.5","15.5","","","","","","","","182","49","0","1","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52153","CHILD","1","2025","Gear","Gear","Miscellaneous","Key Chains","LEGO Child Gold Keychain","X","CHILD-1","","","","","","","","","","Box","Promotional","","","","","7.58","14.1","2","0.08","","","","4","","4","26","0","1","X","0","","","","18/10/2025 00:00:00","31/10/2025 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"52152","DAD","1","2025","Gear","Gear","Miscellaneous","Key Chains","LEGO Dad Gold Keychain","X","DAD-1","","","","","","","","","","Box","Promotional","","","","","7.58","14.1","2","0.08","","","","4","","6","22","0","2","X","0","","","","12/09/2025 00:00:00","03/10/2025 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"52154","DADCHILD","1","2025","Gear","Gear","Miscellaneous","Key Chains","LEGO Dad & Child Gold Keychain","X","DADCHILD-1","","","","","","","","","","Box","Promotional","","","5060093910179","","","","","","","","","4","","13","31","0","4","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"51250","FABULANDART","1","2025","Gear","Gear","Miscellaneous","Posters","Fabuland Tribute Art Print","X","FABULANDART-1","","","","","","","","","","{Not specified}","Promotional","","","","","","","","","","","","","","37","44","0","0","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"51995","HPCALENDAR","1","2025","Gear","Gear","Miscellaneous","Calendars","Harry Potter Family Calendar","X","HPCALENDAR-1","","","","","","","","","","{Not specified}","LEGO exclusive","","","","","50","40","","","","","","","","27","23","0","0","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52331","LLOYDKO","1","2025","Gear","Gear","Miscellaneous","Hallmark Keepsake","Lloyd Keepsake Ornament","X","LLOYDKO-1","","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","","","","6","8","0","0","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"52151","MUM","1","2025","Gear","Gear","Miscellaneous","Key Chains","LEGO Mum Gold Keychain","X","MUM-1","","","","","","","","","","Box","Promotional","","","","","7.58","14.1","2","0.08","","","","4","","3","26","0","3","X","0","","","","04/10/2025 00:00:00","17/10/2025 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51400","SWC2025ART","1","2025","Gear","Gear","Miscellaneous","Posters","Star Wars Celebration Japan 2025 Art Prints","X","SWC2025ART-1","","","","","","","","","","{Not specified}","Promotional","","","","","","","","","","","","","","34","68","0","0","X","0","","","","","","X","","1","1","0","0","1","","","","","","","","",""
"50455","30706","1","2025","Normal","Harry Potter","Licensed","Philosopher's Stone","Quidditch Lesson","X","30706-1","","","","3.99","","","27","2","hp538,hp539,","Paper bag","Retail","6527995","6527994","5702017820217","673419406734","17","18","3","","","","","6","","3912","747","2","4","X","4","4.0300","4.6900","","01/02/2025 00:00:00","31/12/2025 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51641","40770","1","2025","Normal","Harry Potter","Licensed","Promotional","Hogwarts Castle: Room of Requirement","X","40770-1","","","","","","","202","1","hp566,","Box","LEGO exclusive","","","","","","","","","24","8","7","8","","2364","767","2","7","X","0","31.4500","","","01/09/2025 00:00:00","31/10/2025 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50674","76441","1","2025","Normal","Harry Potter","Licensed","Chamber of Secrets","Hogwarts Castle: Dueling Club","X","76441-1","24.99","19.99","29.99","24.99","03/12/2024 00:00:00","08/10/2025 00:00:00","158","4","hp254,hp314,hp493,hp535,","Box","Retail","6526339","6526338","5702017812793","673419403641","26.2","14.1","4.8","","16","2","4","8","","3484","1111","2","9","X","5","24.3800","16.2800","","01/01/2025 00:00:00","31/12/2025 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50675","76442","1","2025","Normal","Harry Potter","Licensed","Philosopher's Stone","Hogwarts Castle: Charms Class","X","76442-1","19.99","17.99","24.99","19.99","03/12/2024 00:00:00","04/05/2026 00:00:00","204","3","hp283,hp468,hp536,","Box","Retail","6526341","6526340","5702017812809","673419403757","26.2","14.1","7.2","","24","8","7","8","","3113","1162","2","11","X","5","14.1600","12.6500","Zio Chao,","01/01/2025 00:00:00","31/12/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50831","76443","1","2025","Normal","Harry Potter","Licensed","Deathly Hallows","Hagrid & Harry's Motorcycle Ride","X","76443-1","49.99","44.99","59.99","49.99","03/12/2024 00:00:00","04/05/2026 00:00:00","617","","","Box","Retail","6526343","6526342","5702017812816","673419403764","28.2","26.2","7.6","","16","16","12","9","","1251","644","2","8","X","0","33.4400","20.0000","Atticus,","01/01/2025 00:00:00","31/07/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50842","76444","1","2025","Normal","Harry Potter","Licensed","Miscellaneous","Diagon Alley Wizarding Shops","X","76444-1","199.99","169.99","259.99","199.99","03/12/2024 00:00:00","04/05/2026 00:00:00","2750","12","90398pb053,90398pb054,90398pb055,90398pb056,90398pb057,90398pb058,90398pb059,90398pb060,90398pb061,90398pb062,90398pb063,90398pb064,","Box","Retail","6526345","6526344","5702017812823","673419403771","48","37.8","11.2","","14","88","8","18","","2077","1837","35","15","X","0","147.0200","126.2800","","01/01/2025 00:00:00","31/12/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51003","76445","1","2025","Normal","Harry Potter","Licensed","Chamber of Secrets","Hogwarts Castle: Herbology Class","X","76445-1","49.99","44.99","59.99","49.99","03/05/2025 00:00:00","04/05/2026 00:00:00","390","3","hp569,hp570,hp571,","Box","Retail","6526347","6526346","5702017812830","673419403788","26.2","22.2","6.2","","12","13","13","8","","2369","1566","2","10","X","0","39.7800","40.0000","","01/06/2025 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50883","76446","1","2025","Normal","Harry Potter","Licensed","Prisoner of Azkaban","Knight Bus Adventure","X","76446-1","49.99","44.99","59.99","49.99","03/12/2024 00:00:00","04/05/2026 00:00:00","499","4","hp544,hp545,hp546,hp547,","Box","Retail","6526349","6526348","5702017812847","673419403795","28.2","26.2","7.6","","15","17","6","8","","2331","1484","2","9","X","0","35.1500","31.0000","George Gilliatt,","01/03/2025 00:00:00","31/07/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"50884","76447","1","2025","Normal","Harry Potter","Licensed","Philosopher's Stone","Hogwarts Castle: Flying Lessons","X","76447-1","79.99","69.99","99.99","79.99","03/12/2024 00:00:00","04/05/2026 00:00:00","651","7","hp254,hp281,hp539,hp540,hp541,hp542,hp543,","Box","Retail","6526351","6526350","5702017812854","673419403801","38.2","26.2","7.1","","26","32","15","9","","1753","1865","2","10","X","5","103.7600","71.8100","","01/01/2025 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51004","76448","1","2025","Normal","Harry Potter","Licensed","Chamber of Secrets","Fawkes: Dumbledore's Phoenix","X","76448-1","22.99","17.99","24.99","19.99","03/05/2025 00:00:00","04/05/2026 00:00:00","299","","","Box","Retail","6526353","6526352","5702017812861","673419403818","14.1","26.2","6.1","","","","","8","","1333","545","2","9","X","0","14.0600","","Atticus,","01/06/2025 00:00:00","31/07/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51005","76449","1","2025","Normal","Harry Potter","Licensed","Prisoner of Azkaban","Chomping Monster Book of Monsters","X","76449-1","59.99","54.99","79.99","59.99","03/05/2025 00:00:00","04/05/2026 00:00:00","518","1","hp549,","Box","Retail","6526355","6526354","5702017812878","673419403825","28.2","26.2","7.6","","16","15","6","9","","1606","1100","2","9","X","0","54.8100","37.1500","","01/06/2025 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51006","76450","1","2025","Normal","Harry Potter","Licensed","Miscellaneous","Book Nook: Hogwarts Express","X","76450-1","99.99","89.99","129.99","99.99","03/05/2025 00:00:00","04/05/2026 00:00:00","832","2","hp316,hp550,","Box","Retail","6526357","6526356","5702017812885","673419403832","45.6","28.2","8.8","","17","38","7","10","","1516","1519","4","11","X","0","82.3800","","","01/06/2025 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51007","76451","1","2025","Normal","Harry Potter","Licensed","Prisoner of Azkaban","Privet Drive: Aunt Marge's Visit","X","76451-1","89.99","79.99","119.99","89.99","03/05/2025 00:00:00","04/05/2026 00:00:00","639","6","hp544,hp563,hp564,hp565,hp567,hp568,","Box","Retail","6526359","6526358","5702017812892","673419403849","38.2","26.2","7.1","","16","31","12","8","","1835","1735","4","10","X","0","56.0000","77.7900","George Gilliatt,","01/06/2025 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51008","76452","1","2025","Normal","Harry Potter","Licensed","Chamber of Secrets","Quality Quidditch Supplies & Ice Cream Parlour","X","76452-1","99.99","89.99","129.99","99.99","03/05/2025 00:00:00","04/05/2026 00:00:00","795","7","hp572,hp573,hp574,hp575,hp576,hp577,hp578,","Box","Retail","6526361","6526360","5702017812908","673419403856","38.2","26.2","7.1","","20","13","10","8","","1271","1358","4","9","X","0","99.0100","80.0000","","01/06/2025 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
