SetID,Number,Variant,YearFrom,Category,Theme,ThemeGroup,Subtheme,SetName,Image,ImageFilename,USRetailPrice,UKRetailPrice,CARetailPrice,DERetailPrice,USDateAdded,USDateRemoved,Pieces,Minifigs,MinifigNumbers,PackagingType,Availability,USItemNumber,EUItemNumber,EAN,UPC,Width,Height,Depth,Weight,ModelDimension1,ModelDimension2,ModelDimension3,AgeMin,AgeMax,OwnCount,WantCount,InstructionsCount,AdditionalImageCount,Released,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,Designers,LaunchDate,ExitDate,Own,Want,QtyOwned,QtyOwnedNew,QtyOwnedUsed,QtyWanted,WantedPriority,,Flag2,Flag3,Flag4,Flag5,Flag6,Flag7,Flag8,UserNotes
"52537","11386","1","2026","Normal","Icons","Model making","","{?}","","","219.99","","","","","","1794","","","Box","{Not specified}","","","5702018069844","","","","","","","","","","","4","115","0","0","","0","","","","01/09/2026 00:00:00","","","","0","0","0","0","0","","","","","","","","",""
"52454","11389","1","2026","Normal","Icons","Model making","Project Hail Mary","Project Hail Mary","X","11389-1","99.99","99.99","129.99","109.99","06/02/2026 00:00:00","17/04/2026 00:00:00","830","2","phm001,phm002,","Box","Retail","6590352","6590351","5702018069226","673419425001","","","","","30","25","22","18","","397","1190","7","14","X","0","151.0300","94.9900","","","","X","","1","1","0","0","1","","","","","","","","",""
"51781","40891","1","2026","Normal","Icons","Model making","Stranger Things","Stranger Things: WSQK Radio Station","X","40891-1","","","","","","","234","2","st023,st024,","Box","LEGO exclusive","6591755","6591753","","","20.5","19.1","6.1","","10","13","7","18","","1873","762","2","7","X","0","114.7600","97.7500","Justin Ramsden,","01/01/2026 00:00:00","31/05/2026 00:00:00","X","X","1","1","0","0","1","","","","","","","","",""
"52737","40893","1","2026","Normal","Icons","Model making","The Lord of the Rings","{?}","","","","","","","","","307","","","Box","LEGO exclusive","","","","","","","","","","","","18","","3","82","0","0","","0","","","","01/06/2026 00:00:00","","","","0","0","0","0","0","","","","","","","","",""
"51757","40913","1","2026","Normal","Icons","Model making","Promotional","Vintage Parade Car","X","40913-1","","","","","","","243","2","twn539,twn540,","Box","LEGO exclusive","6590825","6590824","5702018071656","","20.5","19.1","4.6","0.273","4","14","5","18","","3438","713","2","6","X","4","25.1300","17.0700","","01/01/2026 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"52044","21364","1","2026","Normal","Ideas","Miscellaneous","","{?}","","","","","","","","","","","","Box","{Not specified}","","","","","","","","","","","","","","5","161","0","0","","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"52043","21365","1","2026","Normal","Ideas","Miscellaneous","","Love Birds","X","21365-1","49.99","44.99","64.99","49.99","10/12/2025 00:00:00","04/05/2026 00:00:00","750","","","Box","Retail","6590074","6590072","5702018066737","673419424011","26.2","22.2","7.6","0.59","22","31","17","18","","881","1346","7","14","X","0","67.5200","","David Guedes,","01/01/2026 00:00:00","31/12/2028 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51763","21366","1","2026","Normal","Ideas","Miscellaneous","","Floating Sea Otters","X","21366-1","119.99","99.99","149.99","109.99","10/02/2026 00:00:00","04/05/2026 00:00:00","1234","","","Box","Retail","6589579","6589578","5702018066287","673419423694","38.2","26.2","11.8","","8","30","19","18","","247","616","7","15","X","0","","","","01/03/2026 00:00:00","31/12/2028 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"52464","21367","1","2026","Normal","Ideas","Miscellaneous","Licensed","Tintin Moon Rocket","X","21367-1","159.99","139.99","209.99","159.99","13/03/2026 00:00:00","07/04/2026 00:00:00","1283","5","idea274,idea275,idea276,idea277,idea278,","Box","{Not specified}","6589581","6589580","5702018066294","673419423700","28.2","45.6","8.8","","49","20","23","18","","430","1241","7","16","X","0","167.6500","","","01/04/2026 00:00:00","31/12/2028 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"52441","21368","1","2026","Normal","Ideas","Miscellaneous","Licensed","Peanuts: Snoopy's Doghouse","X","21368-1","89.99","69.99","129.99","79.99","15/02/2026 00:00:00","04/05/2026 00:00:00","964","","","Box","Retail","6589583","6589582","5702018066300","673419423717","26.2","38.2","9.4","","25","17","14","18","","89","1536","0","15","X","0","","","Marina Stampoli,","01/06/2026 00:00:00","","","","0","0","0","0","0","","","","","","","","",""
"52439","21370","1","2026","Normal","Ideas","Miscellaneous","","{?}","","","","","","129.99","","","1226","","","Box","{Not specified}","","","","","","","","","","","","18","","4","147","0","0","","0","","","","01/08/2026 00:00:00","","","","0","0","0","0","0","","","","","","","","",""
"52440","21372","1","2026","Normal","Ideas","Miscellaneous","","{?}","","","","","","119.99","","","1212","","","Box","{Not specified}","","","","","","","","","","","","18","","4","136","0","0","","0","","","","01/08/2026 00:00:00","","","","0","0","0","0","0","","","","","","","","",""
"52420","21376","1","2026","Normal","Ideas","Miscellaneous","","Orange Cat","X","21376-1","99.99","89.99","129.99","99.99","03/02/2026 00:00:00","04/05/2026 00:00:00","1755","","","Box","Retail","6590354","6590353","5702018069769","673419425216","28.2","45.6","13.6","2.704","","","","18","","258","604","7","16","X","0","","","","01/03/2026 00:00:00","31/12/2028 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"52565","40895","1","2026","Normal","Jurassic World","Licensed","Promotional","{?}","","","","","","","","","","","","Box","LEGO exclusive","","","","","","","","","","","","18","","3","56","0","0","","0","","","","01/05/2026 00:00:00","","","","0","0","0","0","0","","","","","","","","",""
"52569","77977","1","2026","Normal","Jurassic World","Licensed","","Baby Dinosaur: Pteranodon","X","77977-1","29.99","19.99","42.99","24.99","09/04/2026 00:00:00","04/05/2026 00:00:00","373","","","Box","Retail","6588769","6588768","5702018062555","673419422727","26.2","19.1","6.1","","14","20","17","7","","6","156","0","6","X","0","","","","01/08/2026 00:00:00","","","","0","0","0","0","0","","","","","","","","",""
"52568","77978","1","2026","Normal","Jurassic World","Licensed","","Young T. rex Transport Truck","X","77978-1","29.99","24.99","42.99","29.99","09/04/2026 00:00:00","04/05/2026 00:00:00","115","","","Box","Retail","6588771","6588770","5702018062562","673419422734","26.2","19.1","6.1","","16","9","7","4","","3","219","0","9","X","0","","","","01/08/2026 00:00:00","","","","0","0","0","0","0","","","","","","","","",""
"52705","77981","1","2026","Normal","Jurassic World","Licensed","","Velociraptor, Stegosaurus & Pteranodon Rescue","X","77981-1","49.99","39.99","69.99","44.99","09/04/2026 00:00:00","04/05/2026 00:00:00","171","","","Box","{Not specified}","6588773","6588772","5702018062678","673419422741","26.2","22.2","7.6","","18","26","9","4","","2","197","0","8","X","0","","","","01/08/2026 00:00:00","","","","0","0","0","0","0","","","","","","","","",""
"52567","77982","1","2026","Normal","Jurassic World","Licensed","","Spinosaurus Dinosaur Escape","X","77982-1","74.99","59.99","109.99","69.99","09/04/2026 00:00:00","04/05/2026 00:00:00","820","","","Box","Retail","6588775","6588774","5702018062685","673419423151","38.2","26.2","5.65","","16","36","8","9","","6","270","0","8","X","0","","","","01/08/2026 00:00:00","","","","0","0","0","0","0","","","","","","","","",""
"52566","77983","1","2026","Normal","Jurassic World","Licensed","","Mosasaurus Dinosaur Boat Attack","X","77983-1","99.99","89.99","139.99","99.99","09/04/2026 00:00:00","04/05/2026 00:00:00","703","","","Box","Retail","6588777","6588776","5702018062692","673419423168","43.2","28.2","7.2","","13","23","12","7","","8","532","0","10","X","0","","","","01/08/2026 00:00:00","","","","0","0","0","0","0","","","","","","","","",""
"51937","77984","1","2026","Normal","Jurassic World","Licensed","","Jurassic Park Jeep Wrangler","X","77984-1","199.99","179.99","269.99","199.99","09/04/2026 00:00:00","04/05/2026 00:00:00","1924","","","Box","{Not specified}","6589541","6589540","5702018067420","673419424202","48","37.8","11.2","","16","34","18","18","","27","1218","0","26","X","0","","","","07/05/2026 00:00:00","","","","0","0","0","0","0","","","","","","","","",""
"51938","77985","1","2026","Normal","Jurassic World","Licensed","Dinosaur Fossils","Dinosaur Fossils: Triceratops","X","77985-1","109.99","89.99","154.99","99.99","09/04/2026 00:00:00","04/05/2026 00:00:00","1154","","","Box","{Not specified}","6588779","6588778","5702018062708","673419423175","43.2","28.2","6.1","","","","","18","","26","1181","0","15","X","0","","","","01/06/2026 00:00:00","","","","0","0","0","0","0","","","","","","","","",""
"52489","122509","1","2026","Other","Jurassic World","Licensed","Magazine Gift","Ranger with Laboratory","X","122509-1","","","","","","","28","","","Paper bag","Magazine gift","","","","","12","18","2","","","","","6","","94","66","0","0","X","0","4.4200","","","","","","","0","0","0","0","0","","","","","","","","",""
"52452","72537","1","2026","Normal","KPop Demon Hunters","Licensed","","Derpy & Sussie","","","","","","","","","","","","{Not specified}","{Not specified}","","","5702018262153","","","","","","","","","9","","4","108","0","0","","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"51852","11206","1","2026","Normal","Marvel Super Heroes","Licensed","Spidey and His Amazing Friends","Spidey on his Motorcycle vs. Rhino","X","11206-1","9.99","8.99","12.99","9.99","03/12/2025 00:00:00","04/05/2026 00:00:00","61","2","sh1105,sh1106,","Box","Retail","6588506","6588505","5702018062456","673419422307","19.1","14.1","4.6","","12","7","7","4","","245","278","2","10","X","0","10.0000","","","01/01/2026 00:00:00","31/12/2030 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51853","11207","1","2026","Normal","Marvel Super Heroes","Licensed","Spidey and His Amazing Friends","Spidey: Underwater Vehicles","X","11207-1","34.99","29.99","44.99","34.99","03/12/2025 00:00:00","04/05/2026 00:00:00","154","3","sh1105,sh1117,sh1118,","Box","Retail","6588508","6588507","5702018062463","673419422314","26.2","19.1","6.1","","14","11","8","4","","102","227","6","11","X","0","33.3900","","","01/01/2026 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51854","11208","1","2026","Normal","Marvel Super Heroes","Licensed","Spidey and His Amazing Friends","Team Spidey Pirate Ship","X","11208-1","49.99","44.99","64.99","49.99","03/12/2025 00:00:00","04/05/2026 00:00:00","201","4","sh1108,sh1109,sh1110,sh1111,","Box","Retail","6588510","6588509","5702018063491","673419422321","26.2","22.2","7.6","","22","19","6","4","","142","339","8","10","X","0","","","","01/01/2026 00:00:00","31/07/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"52666","11209","1","2026","Normal","Marvel Super Heroes","Licensed","Spidey and His Amazing Friends","Ultron vs. Iron Man","X","11209-1","19.99","17.99","27.99","19.99","03/05/2026 00:00:00","04/05/2026 00:00:00","96","","","Box","{Not specified}","6590582","6590581","5702018069462","673419425131","","","","","","","","","","3","104","0","11","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"52667","11211","1","2026","Normal","Marvel Super Heroes","Licensed","Spidey and His Amazing Friends","Loki vs. Team Iron Man","X","11211-1","49.99","44.99","69.99","49.99","03/05/2026 00:00:00","04/05/2026 00:00:00","204","","","Box","{Not specified}","6590584","6590583","5702018069479","673419425148","","","","","","","","","","3","105","0","9","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"51897","30725","1","2026","Normal","Marvel Super Heroes","Licensed","Spider-Man","Spider-Man vs. Anti-Venom Heist","X","30725-1","","","","3.99","","","31","2","sh0684,sh1116,","Paper bag","Retail - limited","6587022","6587021","5702018058091","","17","18","3","","","","","7","","865","437","2","0","X","0","4.2000","","","01/02/2026 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51858","76334","1","2026","Normal","Marvel Super Heroes","Licensed","Spider-Man 3","Epic Battle: Spider-Man vs. Sandman","X","76334-1","24.99","19.99","29.99","24.99","02/11/2025 00:00:00","04/05/2026 00:00:00","201","3","sh0892,sh1112,sh1113,","Box","Retail","6588658","6588657","5702018063170","673419422550","20.5","19.1","6.1","","","","","9","","1438","1346","2","12","X","5","24.9600","16.9900","","01/01/2026 00:00:00","31/07/2027 00:00:00","X","X","1","1","0","0","1","","","","","","","","",""
"51859","76335","1","2026","Normal","Marvel Super Heroes","Licensed","Spider-Man","Spider-Man vs. Ghost Rider Motorcycle","X","76335-1","9.99","8.99","12.99","9.99","02/11/2025 00:00:00","04/05/2026 00:00:00","72","2","sh0684,sh1095,","Box","Retail","6588660","6588659","5702018063187","673419422567","14.1","12.2","4.6","","","","","6","","1785","944","2","11","X","0","11.2600","","","01/01/2026 00:00:00","31/12/2027 00:00:00","X","X","1","1","0","0","1","","","","","","","","",""
"51860","76336","1","2026","Normal","Marvel Super Heroes","Licensed","Spider-Man","Spider-Man Car vs. Venomized Wolverine","X","76336-1","19.99","17.99","24.99","19.99","02/11/2025 00:00:00","04/05/2026 00:00:00","134","2","sh0684,sh1125,","Box","Retail","6588663","6588661","5702018063194","673419422574","19.1","14.1","6.1","","","","","7","","668","697","2","10","X","0","15.6100","","","01/01/2026 00:00:00","31/07/2027 00:00:00","X","X","1","1","0","0","1","","","","","","","","",""
"51861","76337","1","2026","Normal","Marvel Super Heroes","Licensed","Spider-Man","Miles Morales Mech vs. Spider-Man 2099","X","76337-1","14.99","12.99","19.99","14.99","02/12/2025 00:00:00","04/05/2026 00:00:00","135","2","sh1099,sh1107,","Box","Retail","6588665","6588664","5702018063200","673419422581","14.1","15.7","4.5","","","","","6","","731","564","2","10","X","0","16.8800","","","01/01/2026 00:00:00","31/07/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51862","76338","1","2026","Normal","Marvel Super Heroes","Licensed","Spider-Man","Mech Battle: Spider-Man vs. Doc Ock","X","76338-1","29.99","24.99","39.99","29.99","02/12/2025 00:00:00","04/05/2026 00:00:00","315","3","sh0682,sh0684,sh1120,","Box","Retail","6588667","6588666","5702018063217","673419422598","26.2","19.1","4.6","","","","","6","","321","509","4","10","X","0","17.5100","","","01/01/2026 00:00:00","31/07/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"52668","76339","1","2026","Normal","Marvel Super Heroes","Licensed","The Fantastic Four: First Steps","The Fantastic Four H.E.R.B.I.E.","X","76339-1","74.99","59.99","109.99","69.99","29/04/2026 00:00:00","04/05/2026 00:00:00","747","","","Box","Retail","6588669","6588668","5702018063224","673419422604","","","","","15","23","","10","","4","304","0","5","X","0","","","","01/08/2026 00:00:00","","","","0","0","0","0","0","","","","","","","","",""
"52669","76340","1","2026","Normal","Marvel Super Heroes","Licensed","Seasonal","LEGO Marvel Advent Calendar 2026","X","76340-1","44.99","29.99","62.99","34.99","02/05/2026 00:00:00","04/05/2026 00:00:00","317","","","Box","Retail","6588671","6588670","5702018063231","673419422611","38.2","26.2","7.05","","","","","6","","4","343","0","11","X","0","","","","01/09/2026 00:00:00","","","","0","0","0","0","0","","","","","","","","",""
"51863","76341","1","2026","Normal","Marvel Super Heroes","Licensed","Guardians of the Galaxy Vol. 2","Ravager Jumpsuit Groot","X","76341-1","59.99","54.99","79.99","59.99","02/12/2025 00:00:00","04/05/2026 00:00:00","604","","","Box","Retail","6588673","6588672","5702018063248","673419422628","","","","","","","","10","","362","616","2","8","X","0","52.4300","","","01/01/2026 00:00:00","31/12/2027 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"51864","76342","1","2026","Normal","Marvel Super Heroes","Licensed","Spider-Man","Spider-Man vs. Mysterio: The Daily Bugle","X","76342-1","99.99","99.99","129.99","109.99","02/11/2025 00:00:00","04/05/2026 00:00:00","781","7","sh0682,sh0684,sh1098,sh1099,sh1100,sh1101,sh1102,","Box","Retail","6588675","6588674","5702018063255","673419422635","26.2","38.2","9.4","","","","","10","","577","1211","6","25","X","0","82.8300","","","01/01/2026 00:00:00","31/12/2027 00:00:00","X","X","1","1","0","0","1","","","","","","","","",""
"51865","76343","1","2026","Normal","Marvel Super Heroes","Licensed","Avengers: Age of Ultron","Epic Battle: Hulkbuster vs. The Hulk","X","76343-1","49.99","44.99","64.99","49.99","02/11/2025 00:00:00","04/05/2026 00:00:00","413","2","sh1103,sh1104,","Box","Retail","6588677","6588676","5702018063262","673419422642","22.2","26.2","6.2","","","","","9","","643","1131","4","13","X","0","59.1700","","","01/01/2026 00:00:00","31/12/2027 00:00:00","X","X","1","1","0","0","1","","","","","","","","",""
"51866","76344","1","2026","Normal","Marvel Super Heroes","Licensed","Iron Man","Iron Man Mark 3 Collectors' Edition","X","76344-1","129.99","119.99","169.99","129.99","02/11/2025 00:00:00","04/05/2026 00:00:00","1297","1","sh1097,","Box","Retail","6588679","6588678","5702018063279","673419422758","28.2","45.6","8.8","","","","","18","","942","1661","7","11","X","0","144.5000","","Aaron Newman,","01/01/2026 00:00:00","31/12/2027 00:00:00","X","X","1","1","0","0","1","","","","","","","","",""
"51966","76346","1","2026","Normal","Marvel Super Heroes","Licensed","Spider-Man: Brand New Day","Spider-Man Hero Figure","X","76346-1","99.99","89.99","139.99","99.99","16/04/2026 00:00:00","04/05/2026 00:00:00","813","","","Box","Retail","6588683","6588682","5702018063293","673419422772","","","","","36","36","36","12","","4","259","0","9","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"51967","76349","1","2026","Normal","Marvel Super Heroes","Licensed","Spider-Man: Brand New Day","Spider-Man Prison Transport Chase","X","76349-1","49.99","44.99","69.99","49.99","16/04/2026 00:00:00","04/05/2026 00:00:00","367","","","Box","Retail","6588689","6588688","5702018063323","673419422819","","","","","16","8","8","8","","10","574","0","11","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"51968","76350","1","2026","Normal","Marvel Super Heroes","Licensed","Spider-Man: Brand New Day","Spider-Man vs. Hulk Epic Clash","X","76350-1","89.99","79.99","129.99","89.99","16/04/2026 00:00:00","04/05/2026 00:00:00","534","","","Box","Retail","6588691","6588690","5702018063330","673419422826","","","","","36","24","13","8","","10","530","0","6","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"52670","76352","1","2026","Normal","Marvel Super Heroes","Licensed","","{?}","","","","","","","","","","","","{Not specified}","{Not specified}","","","5702018063347","","","","","","","","","","","3","90","0","0","","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"51965","76354","1","2026","Normal","Marvel Super Heroes","Licensed","Avengers","S.H.I.E.L.D. Helicarrier","X","76354-1","399.99","329.99","569.99","369.99","28/03/2026 00:00:00","04/05/2026 00:00:00","3057","","","Box","LEGO exclusive","6588696","6588695","5702018063354","673419422857","","","","","30","68","44","18","","13","868","0","21","X","0","","","Mark Stafford,","01/06/2026 00:00:00","","","","0","0","0","0","0","","","","","","","","",""
"52490","L0002276","1","2026","Other","Marvel Super Heroes","Licensed","Magazine Gift","Black Panther with Hoverboard","X","L0002276-1","","","","","","","","","","Paper bag","Magazine gift","","","","","","","","","","","","","","155","81","0","0","X","0","6.1100","","","","","","","0","0","0","0","0","","","","","","","","",""
"52693","L0002277","1","2026","Other","Marvel Super Heroes","Licensed","Magazine Gift","Iron Man","X","L0002277-1","","","","","","","22","","","Metal canister","Retail - limited","","","","","9","12.5","2.2","0.66","","","","6","","87","112","0","2","X","0","8.8500","","","","","","","0","0","0","0","0","","","","","","","","",""
"52694","L0002277","2","2026","Other","Marvel Super Heroes","Licensed","Magazine Gift","Iron Man","X","L0002277-2","","","","","","","22","","","Metal canister","Retail - limited","","","","","11","13","2.7","0.72","","","","6","","85","91","0","1","X","0","9.0500","","","","","","","0","0","0","0","0","","","","","","","","",""
"52414","L0002282","1","2026","Other","Marvel Super Heroes","Licensed","Magazine Gift","Venom with Mech","X","L0002282-1","","","","","","","","","","Paper bag","Magazine gift","","","","","","","","","","","","","","208","102","0","0","X","0","5.8300","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52689","L0002283","1","2026","Other","Marvel Super Heroes","Licensed","Magazine Gift","Spider-Man with Spider-Crawler","X","L0002283-1","","","","","","","","","","Paper bag","Magazine gift","","","","","","","","","","","","","","86","61","0","0","X","0","6.9100","","","","","","","0","0","0","0","0","","","","","","","","",""
"52671","21582","1","2026","Normal","Minecraft","Licensed","","{?}","","","","","","","","","","","","{Not specified}","{Not specified}","","","5702018262146","","","","","","","","","","","2","31","0","0","","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"51764","21583","1","2026","Normal","Minecraft","Licensed","Minifig-scale","Steve's Taiga Adventure","X","21583-1","9.99","8.99","12.99","9.99","26/10/2025 00:00:00","04/05/2026 00:00:00","79","2","min012,min199,","Box","Retail","6581015","6581014","5702018034071","673419419529","14.1","12.2","4.6","","8","8","6","6","","503","399","2","6","X","0","9.8600","6.7500","","01/01/2026 00:00:00","31/12/2027 00:00:00","X","X","1","1","0","0","1","","","","","","","","",""
"51765","21584","1","2026","Normal","Minecraft","Licensed","Minifig-scale","Nether & End Portal Journey","X","21584-1","14.99","12.99","19.99","14.99","26/10/2025 00:00:00","04/05/2026 00:00:00","192","2","min139,min250,","Box","Retail","6585521","6585520","5702018055892","673419420181","19.1","14.1","7.1","","11","3","8","7","","429","399","4","10","X","0","12.9800","8.9900","","01/01/2026 00:00:00","31/12/2026 00:00:00","X","X","1","1","0","0","1","","","","","","","","",""
"51766","21585","1","2026","Normal","Minecraft","Licensed","Minifig-scale","Chicken Farm","X","21585-1","19.99","17.99","24.99","19.99","26/10/2025 00:00:00","04/05/2026 00:00:00","233","2","min127,min251,","Box","Retail","6585523","6585522","5702018055847","673419420198","26.2","19.1","6.1","","11","14","12","7","","303","298","2","11","X","0","17.3800","","","01/01/2026 00:00:00","31/12/2027 00:00:00","X","X","1","1","0","0","1","","","","","","","","",""
"51767","21586","1","2026","Normal","Minecraft","Licensed","Minifig-scale","The Pale Garden","X","21586-1","19.99","17.99","24.99","19.99","26/10/2025 00:00:00","04/05/2026 00:00:00","243","4","min012,min252,min253,min254,","Box","Retail","6585525","6585524","5702018055854","673419420204","26.2","19.1","6.1","","12","16","15","7","","341","362","2","11","X","0","15.5500","","Joe Kyde,","01/01/2026 00:00:00","31/12/2027 00:00:00","X","X","1","1","0","0","1","","","","","","","","",""
"51768","21587","1","2026","Normal","Minecraft","Licensed","Minifig-scale","Zombie Dungeon","X","21587-1","29.99","24.99","39.99","29.99","26/10/2025 00:00:00","04/05/2026 00:00:00","284","4","min010,min174,min245,min246,","Box","Retail","6585527","6585526","5702018055861","673419420211","19.1","26.2","9.1","","21","12","15","8","","199","296","2","10","X","5","19.9300","14.8900","Isaac Snyder,","01/01/2026 00:00:00","31/07/2027 00:00:00","X","X","1","1","0","0","1","","","","","","","","",""
"51769","21588","1","2026","Normal","Minecraft","Licensed","Buildable Figures","The Fox","X","21588-1","39.99","39.99","49.99","44.99","26/10/2025 00:00:00","04/05/2026 00:00:00","497","","","Box","Retail","6585529","6585528","5702018055977","673419420259","26.2","22.2","7.6","","12","24","6","10","","226","362","2","11","X","0","50.4100","","","01/01/2026 00:00:00","31/12/2027 00:00:00","X","X","1","1","0","0","1","","","","","","","","",""
"51770","21589","1","2026","Normal","Minecraft","Licensed","Microscale","Mini Biomes","X","21589-1","59.99","54.99","79.99","59.99","26/10/2025 00:00:00","04/05/2026 00:00:00","797","4","min185,min242,min243,min244,","Box","Retail","6585531","6585530","5702018055984","673419420266","35.4","19.1","9.1","","11","24","7","12","","317","652","2","13","X","0","69.7200","","Isaac Snyder,","01/01/2026 00:00:00","31/07/2027 00:00:00","X","X","1","1","0","0","1","","","","","","","","",""
"51771","21590","1","2026","Normal","Minecraft","Licensed","Minifig-scale","Wither Battle","X","21590-1","64.99","59.99","84.99","64.99","26/10/2025 00:00:00","04/05/2026 00:00:00","494","4","min025,min260,min261,","Box","Retail","6585533","6585532","5702018055991","673419420228","38.2","26.2","7.1","","10","22","24","8","","104","318","2","10","X","0","80.6600","","Aron Gerencser,","01/01/2026 00:00:00","31/12/2027 00:00:00","X","X","1","1","0","0","1","","","","","","","","",""
"51772","21591","1","2026","Normal","Minecraft","Licensed","","{?}","","","","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","","","","4","57","0","0","","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"51773","21592","1","2026","Normal","Minecraft","Licensed","","Chicken Jockey Desert Attack","X","21592-1","24.99","19.99","34.99","24.99","03/05/2026 00:00:00","04/05/2026 00:00:00","428","","","Box","Retail","6585537","6585536","5702018056011","673419420242","","","","","","","","9","","4","85","0","16","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"51774","21593","1","2026","Normal","Minecraft","Licensed","","First Night Adventure","X","21593-1","34.99","24.99","49.99","29.99","03/05/2026 00:00:00","04/05/2026 00:00:00","301","","","Box","Retail","6585539","6585538","5702018056028","673419420358","","","","","","","","8","","4","79","0","15","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"51775","21594","1","2026","Normal","Minecraft","Licensed","","The Skeleton","X","21594-1","39.99","39.99","54.99","44.99","03/05/2026 00:00:00","04/05/2026 00:00:00","502","","","Box","Retail","6585541","6585540","5702018056035","673419420365","","","","","","","","10","","4","124","0","12","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"51776","21595","1","2026","Normal","Minecraft","Licensed","","The Ender Dragon","X","21595-1","69.99","54.99","99.99","59.99","03/05/2026 00:00:00","04/05/2026 00:00:00","710","","","Box","Retail","6585543","6585542","5702018056042","673419420372","","","","","","","","10","","4","164","0","16","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"51777","21596","1","2026","Normal","Minecraft","Licensed","","Evoker Village Attack","X","21596-1","89.99","79.99","129.99","89.99","03/05/2026 00:00:00","04/05/2026 00:00:00","607","","","Box","Retail","6585545","6585544","5702018056059","673419420389","","","","","","","","9","","4","106","0","12","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"51778","21597","1","2026","Normal","Minecraft","Licensed","","Ghast Station","X","21597-1","109.99","89.99","154.99","99.99","03/05/2026 00:00:00","04/05/2026 00:00:00","754","","","Box","Retail","6585547","6585546","5702018056066","673419420396","","","","","","","","9","","4","84","0","13","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"51779","21598","1","2026","Normal","Minecraft","Licensed","","Underwater Adventure","X","21598-1","29.99","24.99","42.99","29.99","03/05/2026 00:00:00","04/05/2026 00:00:00","310","","","Box","Retail","6590479","6590473","5702018069301","673419425155","","","","","","","","8","","4","79","0","12","X","0","","","","","","","","0","0","0","0","0","","","","","","","","",""
"51900","30732","1","2026","Normal","Minecraft","Licensed","Minifig-scale","Alex's Campfire Conflict","X","30732-1","","","","3.99","","","31","2","min017,min174,","Paper bag","Retail - limited","6587037","6587036","5702018059395","","17","18","3","","","","","6","","404","202","2","0","X","0","4.0100","2.5800","Crystal "Bam" Fontan,","01/02/2026 00:00:00","31/12/2026 00:00:00","X","","1","1","0","0","1","","","","","","","","",""
"52373","L0002246","1","2026","Other","Minecraft","Licensed","Magazine Gift","Hero, Stray and Snowbiome","X","L0002246-1","","","","","","","19","2","min256,min257,","Paper bag","Magazine gift","","","","","","","","","","","","","","147","63","0","0","X","0","5.1300","","","","","X","","1","1","0","0","1","","","","","","","","",""
"52491","L0002247","1","2026","Other","Minecraft","Licensed","Magazine Gift","Realm Raider with Creeper and TNT Launcher","X","L0002247-1","","","","","","","","","","Paper bag","Magazine gift","","","","","","","","","","","","","","108","44","0","0","X","0","4.7200","","","","","","","0","0","0","0","0","","","","","","","","",""
"52553","L0002248","1","2026","Other","Minecraft","Licensed","Magazine Gift","Hero and Blaze","","","","","","","","","","","","Paper bag","Magazine gift","","","","","","","","","","","","","","78","31","0","0","X","0","5.9100","","","","","","","0","0","0","0","0","","","","","","","","",""
"52706","L0002249","1","2026","Other","Minecraft","Licensed","Magazine Gift","Hero with Illager","","","","","","","","","","","","Paper bag","Magazine gift","","","","","","","","","","","","","","44","26","0","0","X","0","4.9900","","","","","","","0","0","0","0","0","","","","","","","","",""
