title,video_id,url
LEGO Instructions - Disney - 43285 - Ariel's Magical Mini Palace - The Little Mermaid (Book 2),0BTyIQ5HcTo,https://www.youtube.com/watch?v=0BTyIQ5HcTo
[Private video],KTZq87FyX5I,https://www.youtube.com/watch?v=KTZq87FyX5I
[Private video],8ks3WLWDKTU,https://www.youtube.com/watch?v=8ks3WLWDKTU
[Private video],bxetsVd1Lh8,https://www.youtube.com/watch?v=bxetsVd1Lh8
[Private video],hioSciCjx4I,https://www.youtube.com/watch?v=hioSciCjx4I
LEGO Instructions - Disney - 43287 - Olaf and Bruni's Picnic Fun - Frozen II,J7mtpfPmC5A,https://www.youtube.com/watch?v=J7mtpfPmC5A
[Private video],ZgvmbQwt4jM,https://www.youtube.com/watch?v=ZgvmbQwt4jM
[Private video],uA8JJy3i-Gs,https://www.youtube.com/watch?v=uA8JJy3i-Gs
[Private video],CG93NxnrG1Y,https://www.youtube.com/watch?v=CG93NxnrG1Y
[Private video],Xt_rGk5TNjA,https://www.youtube.com/watch?v=Xt_rGk5TNjA
[Private video],1Kbd5j4ioUQ,https://www.youtube.com/watch?v=1Kbd5j4ioUQ
LEGO Instructions - Disney - 43291 - Mini Belle & Tiana with Castle - Mini Disney Princess,b3u7bDLGhJQ,https://www.youtube.com/watch?v=b3u7bDLGhJQ
[Private video],o5MSzxr0to4,https://www.youtube.com/watch?v=o5MSzxr0to4
[Private video],1WjfFVvrl8w,https://www.youtube.com/watch?v=1WjfFVvrl8w
LEGO Instructions - Disney - 43303 - Mini Jasmine & Rapunzel - Mini Disney Princess (All Books),bdx_RkSiiro,https://www.youtube.com/watch?v=bdx_RkSiiro
[Private video],QykJiTNcotI,https://www.youtube.com/watch?v=QykJiTNcotI
[Private video],hDLBUzhjLsc,https://www.youtube.com/watch?v=hDLBUzhjLsc
LEGO Instructions - Friends - 42675 - Unicorn Cake Delivery Car - General (All Books),GK9FWn_Ul2o,https://www.youtube.com/watch?v=GK9FWn_Ul2o
[Private video],GyIxFSFKSOI,https://www.youtube.com/watch?v=GyIxFSFKSOI
[Private video],LSQoqa9j-BU,https://www.youtube.com/watch?v=LSQoqa9j-BU
LEGO Instructions - Friends - 42677 - Dog Treats Bakery - Heartlake City (All Books),EFKuv0xK6bE,https://www.youtube.com/watch?v=EFKuv0xK6bE
[Private video],HZcaJBfTg9Q,https://www.youtube.com/watch?v=HZcaJBfTg9Q
[Private video],_efv8X89O9s,https://www.youtube.com/watch?v=_efv8X89O9s
LEGO Instructions - Friends - 42678 - Pet Accessories Van - Pets (All Books),eT7ddfX3uGM,https://www.youtube.com/watch?v=eT7ddfX3uGM
[Private video],xaZppq9-CGM,https://www.youtube.com/watch?v=xaZppq9-CGM
